user_id,city,role,n_validation_received,n_received_agree,n_received_disagree,n_received_unsure,n_received_tie,n_received_curb_ramp,n_received_curb_ramp_agree,n_received_curb_ramp_disagree,n_received_curb_ramp_unsure,n_received_curb_ramp_tie,n_received_missing_curb_ramp,n_received_missing_curb_ramp_agree,n_received_missing_curb_ramp_disagree,n_received_missing_curb_ramp_unsure,n_received_missing_curb_ramp_tie,n_received_obstacle,n_received_obstacle_agree,n_received_obstacle_disagree,n_received_obstacle_unsure,n_received_obstacle_tie,n_received_surface_problem,n_received_surface_problem_agree,n_received_surface_problem_disagree,n_received_surface_problem_unsure,n_received_surface_problem_tie,n_validation_given,n_given_agree,n_given_disagree,n_given_unsure,n_given_curb_ramp,n_given_curb_ramp_agree,n_given_curb_ramp_disagree,n_given_curb_ramp_unsure,n_given_missing_curb_ramp,n_given_missing_curb_ramp_agree,n_given_missing_curb_ramp_disagree,n_given_missing_curb_ramp_unsure,n_given_obstacle,n_given_obstacle_agree,n_given_obstacle_disagree,n_given_obstacle_unsure,n_given_surface_problem,n_given_surface_problem_agree,n_given_surface_problem_disagree,n_given_surface_problem_unsure,n_audit_mission,n_validation_mission,high_quality_manual,meters_audited,n_label,n_label_with_tag,n_label_with_description,n_label_with_severity,label_severity_min,label_severity_max,label_severity_mean,label_severity_sd,n_curb_ramp,n_curb_ramp_with_tag,n_curb_ramp_with_description,n_curb_ramp_with_severity,curb_ramp_severity_min,curb_ramp_severity_max,curb_ramp_severity_mean,curb_ramp_severity_sd,n_missing_curb_ramp,n_missing_curb_ramp_with_tag,n_missing_curb_ramp_with_description,n_missing_curb_ramp_with_severity,missing_curb_ramp_severity_min,missing_curb_ramp_severity_max,missing_curb_ramp_severity_mean,missing_curb_ramp_severity_sd,n_obstacle,n_obstacle_with_tag,n_obstacle_with_description,n_obstacle_with_severity,obstacle_severity_min,obstacle_severity_max,obstacle_severity_mean,obstacle_severity_sd,n_surface_problem,n_surface_problem_with_tag,n_surface_problem_with_description,n_surface_problem_with_severity,surface_problem_severity_min,surface_problem_severity_max,surface_problem_severity_mean,surface_problem_severity_sd,n_no_sidewalk,n_no_sidewalk_with_tag,n_no_sidewalk_with_description,n_no_sidewalk_with_severity,no_sidewalk_severity_min,no_sidewalk_severity_max,no_sidewalk_severity_mean,no_sidewalk_severity_sd,tutorial_minutes,tutorial_error_count
a9b10b65-7529-4133-87ce-505ee92f762e,seattle,Anonymous,57,11,35,2,9,9,3,5,1,0,14,0,10,0,4,19,7,9,1,2,15,1,11,0,3,30,14,16,0,20,7,13,0,0,0,0,0,0,0,0,0,10,7,3,0,1,3,f,209.09383392333984,77,6,0,14,1,5,2.7142857142857143,1.5898026693500447,9,2,0,5,1,1,1.00000000000000000000,0,14,0,0,0,,,,,19,0,0,1,2,2,2.0000000000000000,,15,3,0,3,3,5,4.0000000000000000,1.00000000000000000000,20,1,0,5,3,5,3.8000000000000000,1.0954451150103322,2.24,0
aa509026-5b2a-4512-a1f5-87f06d9a029e,seattle,Registered,29,28,1,0,0,18,17,1,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,2,1,10,10,0,0,10,10,0,0,0,0,0,0,20,17,2,1,3,4,,304.79998779296875,47,28,0,41,1,5,2.8048780487804878,1.8196086419216901,21,3,0,21,1,2,1.1428571428571429,0.35856858280031809199,11,11,0,6,2,5,3.8333333333333333,0.98319208025017505562,0,0,0,0,,,,,0,0,0,0,,,,,15,14,0,14,4,5,4.8571428571428571,0.36313651960128145191,3.91,1
aaca07f6-7231-48c0-932a-37946f1b8009,seattle,Turker,14,11,3,0,0,11,9,2,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,203.5526885986328,23,21,0,23,1,4,2.0434782608695652,0.70570795334544711566,20,18,0,20,1,3,1.9000000000000000,0.55250625145308251264,2,2,0,2,2,3,2.5000000000000000,0.70710678118654752440,1,1,0,1,4,4,4.0000000000000000,,0,0,0,0,,,,,0,0,0,0,,,,,4.69,2
aae83478-3dc7-4311-90ff-202df29a42f3,seattle,Registered,12,9,2,0,1,10,9,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,,76.19999694824219,12,5,0,12,1,3,1.5000000000000000,0.79772403521746564186,10,3,0,10,1,2,1.2000000000000000,0.42163702135578391094,2,2,0,2,3,3,3.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,4.16,1
aaf5f6c2-5453-4f2b-b0f4-344848f40f29,seattle,Turker,23,11,10,1,1,8,7,1,0,0,11,4,6,1,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,f,152.39999389648438,25,20,0,20,1,5,3.0500000000000000,1.6050905860647505,8,6,0,8,1,4,2.3750000000000000,1.0606601717798213,11,9,0,9,1,5,3.6666666666666667,2.0000000000000000,4,3,0,3,2,4,3.0000000000000000,1.00000000000000000000,0,0,0,0,,,,,2,2,0,0,,,,,13.05,5
ab6070d8-35e0-46a1-8a2c-6e6f9175748a,seattle,Registered,72,44,15,0,13,11,11,0,0,0,12,10,2,0,0,12,8,1,0,3,37,15,12,0,10,163,144,12,7,30,27,2,1,43,34,7,2,20,18,1,1,70,65,2,3,4,16,,457.1999816894531,75,66,2,73,1,5,2.1506849315068493,1.4305324657148580,12,6,0,12,1,4,1.5833333333333333,0.90033663737851999403,12,11,0,12,1,5,3.8333333333333333,1.6422453217986943,12,10,2,11,1,5,2.7272727272727273,1.9021518914592016,37,37,0,37,1,3,1.6216216216216216,0.75833704582795839770,2,2,0,1,2,2,2.0000000000000000,,3.98,1
ac272eb8-3bb3-4260-9960-8e6c463f3867,seattle,Registered,526,439,30,15,42,197,189,6,2,0,182,160,10,4,8,42,20,7,6,9,105,70,7,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,,11606.607828140259,852,576,0,846,1,5,2.7352245862884161,1.7064757646389604,346,95,0,346,1,3,1.4595375722543353,0.77634133761978523983,220,216,0,220,3,5,4.4818181818181818,0.87305497514317498804,42,36,0,42,1,5,1.7142857142857143,0.80503641140844045113,106,99,0,105,1,3,1.3523809523809524,0.65016199728269470012,134,130,0,133,3,5,4.5789473684210526,0.79972084443705307089,3.63,0
ad4fb5be-c7ff-43f2-a06a-d019fd59f5e2,seattle,Registered,18,7,1,0,10,0,0,0,0,0,0,0,0,0,0,17,7,1,0,9,1,0,0,0,1,10,8,0,2,0,0,0,0,10,8,0,2,0,0,0,0,0,0,0,0,1,1,,152.39999389648438,18,18,0,18,3,3,3.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,17,17,0,17,3,3,3.0000000000000000,0,1,1,0,1,3,3,3.0000000000000000,,0,0,0,0,,,,,23.17,0
ad77309c-011b-4a83-bffd-5b1a8f5c7b35,seattle,Anonymous,13,11,2,0,0,10,8,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,13,2,5,12,1,5,2.1666666666666667,1.3371158468430430,10,0,4,9,1,3,1.5555555555555556,0.72648315725677892537,3,2,1,3,3,5,4.0000000000000000,1.00000000000000000000,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,
ae31aad3-8c01-4042-8b34-b60a2d139107,seattle,Anonymous,31,25,3,1,2,9,9,0,0,0,5,4,0,0,1,15,12,2,0,1,2,0,1,1,0,20,17,3,0,0,0,0,0,10,9,1,0,10,8,2,0,0,0,0,0,1,2,,76.19999694824219,31,26,0,31,1,4,2.1612903225806452,1.0359142240407226,9,4,0,9,1,3,1.8888888888888889,1.0540925533894598,5,5,0,5,4,4,4.0000000000000000,0,15,15,0,15,1,2,1.8000000000000000,0.41403933560541253068,2,2,0,2,1,2,1.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,6.39,0
ae3df547-bdff-4911-9642-6ba145697013,seattle,Anonymous,10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3106967806816101,10,3,0,10,1,2,1.3000000000000000,0.48304589153964795245,10,3,0,10,1,2,1.3000000000000000,0.48304589153964795245,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,7.16,2
ae6e8061-3999-4c1c-a77d-e757f1cf2690,seattle,Anonymous,26,8,7,6,5,2,0,2,0,0,0,0,0,0,0,22,7,4,6,5,2,1,1,0,0,60,53,5,2,20,20,0,0,10,10,0,0,0,0,0,0,30,23,5,2,3,6,,304.79998779296875,39,37,0,39,1,5,3.5128205128205128,1.1441336614913595,2,0,0,2,1,1,1.00000000000000000000,0,0,0,0,0,,,,,22,22,0,22,2,5,3.7272727272727273,1.0319569104061782,2,2,0,2,4,5,4.5000000000000000,0.70710678118654752440,13,13,0,13,2,5,3.3846153846153846,0.96076892283052280090,2.12,2
ae6fa5fc-6700-4427-899f-67f25e192917,seattle,Registered,23,14,6,0,3,13,9,4,0,0,4,3,0,0,1,0,0,0,0,0,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,288.1306610107422,27,19,0,25,1,5,2.3200000000000000,1.0295630140987000,16,8,0,14,1,4,1.8571428571428571,0.86443782150756641494,4,4,0,4,3,5,3.7500000000000000,0.95742710775633810998,0,0,0,0,,,,,6,6,0,6,2,3,2.3333333333333333,0.51639777949432225136,1,1,0,1,3,3,3.0000000000000000,,3.15,0
af028a0e-75a6-4d37-a213-ea5f672fc2ed,seattle,Anonymous,11,6,5,0,0,8,4,4,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,59,56,2,1,30,27,2,1,9,9,0,0,20,20,0,0,0,0,0,0,4,5,,415.5163059234619,14,12,0,13,2,4,2.8461538461538462,0.80064076902543566742,8,8,0,8,2,4,2.6250000000000000,0.74402380914284495189,1,1,0,0,,,,,1,1,0,1,4,4,4.0000000000000000,,4,2,0,4,2,4,3.0000000000000000,0.81649658092772603273,0,0,0,0,,,,,,
af099e3a-4583-424e-b3d7-526c7723ce7f,seattle,Anonymous,34,15,6,0,13,17,12,5,0,0,5,2,0,0,3,0,0,0,0,0,12,1,1,0,10,307,253,54,0,90,87,3,0,90,66,24,0,20,11,9,0,107,89,18,0,2,31,,521.8825225830078,37,30,1,23,1,5,2.0434782608695652,0.97599650099806931034,18,12,0,10,1,2,1.3000000000000000,0.48304589153964795245,5,5,0,4,2,3,2.2500000000000000,0.50000000000000000000,0,0,0,0,,,,,12,12,1,9,2,5,2.7777777777777778,0.97182531580755007848,1,1,0,0,,,,,5.08,5
af4c486e-55ce-4a10-82c9-66625cfea7bc,seattle,Registered,56,34,14,0,8,0,0,0,0,0,36,22,10,0,4,14,10,2,0,2,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,2350.1719970703125,56,48,0,40,1,5,2.1750000000000000,1.0833826418758742,0,0,0,0,,,,,36,30,0,33,1,5,2.1818181818181818,1.1306675421666136,14,12,0,5,1,3,2.0000000000000000,1.00000000000000000000,6,6,0,2,2,3,2.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,4.63,3
af692260-8014-4357-8aba-9f479bf51482,seattle,Anonymous,21,18,1,0,2,7,7,0,0,0,2,1,0,0,1,11,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,533.3999938964844,21,19,0,18,1,5,3.3333333333333333,1.5339299776947409,7,5,0,7,1,3,2.0000000000000000,0.81649658092772603273,2,2,0,2,2,2,2.0000000000000000,0,11,11,0,8,4,5,4.8750000000000000,0.35355339059327376220,1,1,0,1,3,3,3.0000000000000000,,0,0,0,0,,,,,5.27,1
af812204-1521-4c42-bf88-4baaaffe3f06,seattle,Turker,2319,1852,244,57,166,1007,937,54,13,3,843,642,137,35,29,147,92,21,5,29,322,181,32,4,105,560,483,76,1,180,152,27,1,120,108,12,0,70,53,17,0,190,170,20,0,311,56,t,91589.26676559448,5462,1544,5,5210,1,5,3.7259117082533589,1.6640820637442641,1631,248,0,1566,1,5,1.4667943805874840,0.69676262237783889324,1000,97,0,963,2,5,4.8006230529595016,0.52556239174592465942,148,133,5,136,2,5,3.6397058823529412,1.00127913832958214744,327,303,0,317,1,5,2.7160883280757098,0.84278011443518628894,2356,763,0,2228,4,5,4.9982046678635548,0.04234281093447927307,8.84,1
af8d0c23-184c-42c5-802a-6c88e41becfd,seattle,Turker,54,47,4,1,2,48,45,3,0,0,3,0,1,1,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,780.9656372070312,64,52,0,61,1,5,1.7868852459016393,1.1418516263560787,57,49,0,57,1,5,1.5964912280701754,0.88357328750136222771,3,0,0,0,,,,,2,2,0,2,5,5,5.0000000000000000,0,1,1,0,1,3,3,3.0000000000000000,,1,0,0,1,5,5,5.0000000000000000,,7.09,4
afce2706-3799-415c-8639-fdee81935579,seattle,Anonymous,28,25,1,0,2,12,12,0,0,0,14,13,1,0,0,2,0,0,0,2,0,0,0,0,0,100,86,12,2,60,57,2,1,0,0,0,0,0,0,0,0,40,29,10,1,3,10,,533.3999938964844,34,30,0,32,1,3,2.0625000000000000,0.35355339059327376220,14,14,0,13,1,3,2.1538461538461538,0.55470019622522912202,18,14,0,17,2,2,2.0000000000000000,0,2,2,0,2,2,2,2.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,7.49,0
afe03cd4-d05b-4c17-931c-33e0feff914d,seattle,Anonymous,20,13,4,1,2,11,8,2,1,0,2,1,0,0,1,2,0,2,0,0,5,4,0,0,1,10,8,1,1,0,0,0,0,0,0,0,0,10,8,1,1,0,0,0,0,1,1,,152.39999389648438,30,15,1,27,1,5,3.1111111111111111,1.6717870064310809,11,0,0,10,1,4,1.3000000000000000,0.94868329805051379960,2,2,0,2,4,5,4.5000000000000000,0.70710678118654752440,2,2,0,1,4,4,4.0000000000000000,,5,5,1,4,2,4,3.0000000000000000,0.81649658092772603273,10,6,0,10,4,5,4.6000000000000000,0.51639777949432225136,5.34,0
afe1b8f5-4151-4c4b-ae5e-4afc5f782cf3,seattle,Registered,19,15,3,0,1,13,10,2,0,1,4,4,0,0,0,2,1,1,0,0,0,0,0,0,0,50,38,8,4,30,30,0,0,0,0,0,0,0,0,0,0,20,8,8,4,4,5,,609.5999908447266,20,15,0,20,1,4,2.4000000000000000,0.99472291830968000261,14,11,0,14,1,3,1.9285714285714286,0.61572792621488195813,4,3,0,4,3,4,3.7500000000000000,0.50000000000000000000,2,1,0,2,2,4,3.0000000000000000,1.4142135623730950,0,0,0,0,,,,,0,0,0,0,,,,,2.70,2
b0bb7feb-d403-4c5a-84a8-895d6105538e,seattle,Registered,42,38,2,1,1,32,29,2,1,0,6,6,0,0,0,3,2,0,0,1,1,1,0,0,0,120,79,32,9,30,27,3,0,20,18,1,1,30,18,9,3,40,16,19,5,8,12,,1026.5867235660553,60,11,0,60,1,5,1.4833333333333333,0.99985874708595402942,49,1,0,49,1,2,1.0408163265306122,0.19991494790174601431,6,6,0,6,3,4,3.5000000000000000,0.54772255750516611346,3,2,0,3,3,3,3.0000000000000000,0,1,1,0,1,3,3,3.0000000000000000,,1,1,0,1,5,5,5.0000000000000000,,4.63,1
b0befb65-23c4-442f-8e83-e227cc0a6b15,seattle,Researcher,97,84,7,1,5,70,67,2,1,0,13,10,2,0,1,6,4,1,0,1,8,3,2,0,3,1842,1172,319,351,540,477,46,17,489,347,44,98,384,157,131,96,429,191,98,140,26,190,,7162.799743652344,222,8,0,216,1,4,1.6944444444444444,1.01576717102711786180,121,0,0,120,1,4,1.1166666666666667,0.43353798227240612978,13,1,0,12,3,4,3.8333333333333333,0.38924947208076148546,6,2,0,6,2,4,3.0000000000000000,0.89442719099991587856,8,4,0,6,1,3,2.1666666666666667,0.75277265270908099499,73,1,0,72,1,3,2.1527777777777778,0.98809422801819842390,4.40,2
b107394d-f80c-4d4e-8bf1-2290cacf3822,seattle,Turker,10,3,1,0,6,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,382.38207244873047,43,42,0,41,2,5,4.2439024390243902,0.73418280437769886454,2,2,0,2,2,2,2.0000000000000000,0,1,0,0,1,5,5,5.0000000000000000,,0,0,0,0,,,,,7,7,0,7,4,5,4.8571428571428571,0.37796447300922722721,33,33,0,31,3,5,4.2258064516129032,0.49730456257407215478,3.83,0
b125e16d-70db-4855-905d-48542b2655e5,seattle,Registered,58,40,3,5,10,34,30,1,3,0,16,7,2,2,5,4,1,0,0,3,4,2,0,0,2,70,59,11,0,10,6,4,0,20,17,3,0,0,0,0,0,40,36,4,0,6,7,,651.2782440185547,71,37,5,70,1,5,1.9285714285714286,1.4970640694897964,46,12,4,45,1,2,1.1333333333333333,0.34377582547616430939,16,16,0,16,1,5,4.0000000000000000,1.6329931618554521,4,4,0,4,2,5,2.7500000000000000,1.5000000000000000,5,5,1,5,1,3,1.8000000000000000,0.83666002653407554798,0,0,0,0,,,,,3.86,3
b267facb-5465-4aa0-9890-80ca03b90275,seattle,Turker,23,12,9,0,2,19,11,8,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,f,584.7186660766602,34,28,0,34,1,3,1.7647058823529412,0.69886590075426963046,29,24,0,29,1,3,1.6896551724137931,0.66027311859033374259,5,4,0,5,1,3,2.2000000000000000,0.83666002653407554798,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,2.91,1
b283b7bd-07ef-4fa0-855b-7019c621853e,seattle,Turker,21,11,7,1,2,18,11,6,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,196.68650817871094,28,4,0,27,1,5,2.3703703703703704,0.79169478132713921574,25,4,0,24,1,3,2.2083333333333333,0.50897737770405155171,1,0,0,1,2,2,2.0000000000000000,,0,0,0,0,,,,,2,0,0,2,4,5,4.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,5.66,1
b33086d8-7aa0-43f5-ad67-b88a793831f0,seattle,Anonymous,11,7,2,1,1,4,4,0,0,0,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,650.6112442016602,11,3,1,7,2,3,2.5714285714285714,0.53452248382484876937,4,0,0,3,2,2,2.0000000000000000,0,7,3,1,4,3,3,3.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,3.55,0
b4095f4a-a44c-409a-abd7-d8714f610073,seattle,Turker,29,28,0,0,1,6,6,0,0,0,23,22,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,0,,533.3999938964844,33,33,2,32,2,5,4.0000000000000000,1.2443420336765103,6,6,0,6,2,2,2.0000000000000000,0,23,23,1,22,3,5,4.5000000000000000,0.85912469298422455205,0,0,0,0,,,,,0,0,0,0,,,,,4,4,1,4,3,5,4.2500000000000000,0.95742710775633810998,5.21,4
b442f1e6-b76d-449f-aab4-7fbd10076b28,seattle,Anonymous,15,12,2,1,0,10,10,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,30,27,2,1,10,10,0,0,20,17,2,1,0,0,0,0,0,0,0,0,1,3,,97.07185745239258,15,6,7,12,1,5,2.7500000000000000,1.6025547785276540,10,5,2,9,1,4,2.0000000000000000,1.00000000000000000000,5,1,5,3,5,5,5.0000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,3.09,2
b443a423-f32b-4eaf-8ad7-810c3250139a,seattle,Registered,41,37,1,0,3,15,15,0,0,0,10,8,1,0,1,7,7,0,0,0,9,7,0,0,2,40,32,5,3,10,8,2,0,10,8,1,1,0,0,0,0,20,16,2,2,5,4,,968.6993408203125,44,27,0,43,2,5,3.1395348837209302,0.86137750556157789489,15,9,0,15,2,3,2.3333333333333333,0.48795003647426658968,10,2,0,10,3,5,3.2000000000000000,0.63245553203367586640,7,7,0,7,4,4,4.0000000000000000,0,9,9,0,8,3,4,3.2500000000000000,0.46291004988627573078,3,0,0,3,4,5,4.6666666666666667,0.57735026918962576451,5.15,1
b4c509b4-e191-407b-980f-78a80e80dd54,seattle,Registered,24,21,3,0,0,22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,764.7843549251556,29,18,0,27,1,4,2.2592592592592593,1.0594843663344554,27,16,0,26,1,4,2.2692307692307692,1.0791734729020097,0,0,0,0,,,,,0,0,0,0,,,,,2,2,0,1,2,2,2.0000000000000000,,0,0,0,0,,,,,3.67,2
b5370cb3-b7e3-443f-b74c-307f8782ecfe,seattle,Anonymous,269,22,201,11,35,35,2,29,4,0,69,2,60,1,6,85,18,52,4,11,80,0,60,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,109.9827880859375,321,5,0,5,1,4,2.2000000000000000,1.0954451150103322,41,1,0,1,1,1,1.00000000000000000000,,69,1,0,1,2,2,2.0000000000000000,,85,1,0,1,2,2,2.0000000000000000,,80,1,0,0,,,,,44,1,0,2,2,4,3.0000000000000000,1.4142135623730950,2.60,2
b6412315-d45e-4773-b1a3-cf4d8c14f07b,seattle,Anonymous,22,20,1,0,1,11,10,1,0,0,10,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,228.55924224853516,32,32,0,32,2,5,3.3750000000000000,1.1845783243211961,13,13,0,13,2,4,2.5384615384615385,0.66022529177352475720,10,10,0,10,2,4,3.1000000000000000,0.87559503577091314313,1,1,0,1,4,4,4.0000000000000000,,0,0,0,0,,,,,8,8,0,8,5,5,5.0000000000000000,0,7.14,2
b649a20a-a7c0-4f3c-b78e-732528dcd2cd,seattle,Turker,29,23,1,3,2,12,11,0,1,0,11,8,0,2,1,5,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,610.0107116699219,36,27,0,33,2,4,2.5454545454545455,0.56407607481776620892,19,12,0,18,2,3,2.1111111111111111,0.32338083338177729803,11,11,0,10,3,3,3.0000000000000000,0,5,3,0,4,3,4,3.2500000000000000,0.50000000000000000000,1,1,0,1,3,3,3.0000000000000000,,0,0,0,0,,,,,3.71,1
b6cfb689-324a-4d27-8e0e-7a98c543936c,seattle,Registered,26,26,0,0,0,2,2,0,0,0,23,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,26,15,0,26,1,4,2.5000000000000000,0.86023252670426267717,2,0,0,2,1,1,1.00000000000000000000,0,23,14,0,23,2,4,2.6956521739130435,0.70290194639441658651,0,0,0,0,,,,,1,1,0,1,1,1,1.00000000000000000000,,0,0,0,0,,,,,7.34,3
b6ebd70b-b04c-4c21-8262-3ce713103ab3,seattle,Registered,32,23,5,3,1,12,11,1,0,0,3,1,0,1,1,17,11,4,2,0,0,0,0,0,0,37,35,2,0,10,8,2,0,27,27,0,0,0,0,0,0,0,0,0,0,8,3,,914.3999633789062,39,23,0,38,1,4,2.5263157894736842,1.1563419045786134,14,0,0,14,1,2,1.1428571428571429,0.36313651960128145191,3,2,0,3,4,4,4.0000000000000000,0,17,16,0,16,3,4,3.1250000000000000,0.34156502553198661278,0,0,0,0,,,,,5,5,0,5,3,4,3.6000000000000000,0.54772255750516611346,3.28,0
b7858517-172d-43be-897b-685f264996ab,seattle,Anonymous,10,9,1,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,,76.19999694824219,10,0,0,10,1,1,1.00000000000000000000,0,10,0,0,10,1,1,1.00000000000000000000,0,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0.26,0
b7d03a6f-5e20-49a1-8292-0e181d2a563f,seattle,Turker,17,8,7,0,2,15,8,7,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,157.5140037536621,18,17,0,5,1,2,1.2000000000000000,0.44721359549995793928,15,14,0,5,1,2,1.2000000000000000,0.44721359549995793928,0,0,0,0,,,,,2,2,0,0,,,,,0,0,0,0,,,,,1,1,0,0,,,,,16.11,1
ba0d1560-1cc0-4e9a-91a8-c3e8aebbdc83,seattle,Registered,38,28,3,1,6,7,7,0,0,0,22,19,1,0,2,0,0,0,0,0,9,2,2,1,4,51,35,7,9,20,15,2,3,10,8,1,1,1,1,0,0,20,11,4,5,3,5,,533.3999938964844,38,37,0,38,1,5,3.7368421052631579,1.4272296075873099,7,7,0,7,2,4,2.7142857142857143,0.75592894601845445443,22,21,0,22,3,5,4.8181818181818182,0.58848988633649968645,0,0,0,0,,,,,9,9,0,9,1,2,1.8888888888888889,0.33333333333333333333,0,0,0,0,,,,,5.26,5
bb64c416-b0bb-4a5b-b369-00f2a56fea3a,seattle,Turker,667,569,47,17,34,231,214,9,7,1,296,261,23,6,6,103,66,13,4,20,37,28,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,t,23559.20203781128,1143,942,13,1123,1,5,2.4363312555654497,0.93943021604250243111,418,252,0,415,1,3,1.4120481927710843,0.51672453868533887939,379,370,0,377,2,4,2.9920424403183024,0.15450786078738142377,103,79,13,102,2,5,3.0588235294117647,0.95257368324720303011,38,37,0,30,2,5,2.6666666666666667,0.71115900221875952092,205,204,0,199,2,5,3.1658291457286432,0.57528051212524548415,3.30,3
bbfea9ff-7bf5-4ffe-a838-c3a20a5fea1c,seattle,Anonymous,14,11,1,0,2,2,2,0,0,0,10,8,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,162.33867931365967,14,14,0,13,2,5,4.3076923076923077,1.0315534712764841,2,2,0,2,3,4,3.5000000000000000,0.70710678118654752440,10,10,0,9,3,5,4.7777777777777778,0.66666666666666666666,0,0,0,0,,,,,2,2,0,2,2,4,3.0000000000000000,1.4142135623730950,0,0,0,0,,,,,3.76,0
bc23d824-9b04-49c1-ae7b-59b5f8e7a811,seattle,Anonymous,16,4,12,0,0,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,152.39999389648438,16,16,0,14,1,3,2.0714285714285714,0.61572792621488195813,16,16,0,14,1,3,2.0714285714285714,0.61572792621488195813,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,2.39,2
